"Group","Year","Value","Scale","Stdev"
"benthic_detritus",2012,NA,1.87581363416382e-06,NA
"outside",2013,NA,1.87581363416382e-06,NA
"transient_killers",2013,NA,1.87581363416382e-06,NA
"toothed_whales",2013,NA,1.87581363416382e-06,NA
"gray_whales",2013,NA,1.87581363416382e-06,NA
"baleen_whales",2013,NA,1.87581363416382e-06,NA
"pinnipeds",2013,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2013,NA,1.87581363416382e-06,NA
"nf_seal_juv",2013,NA,1.87581363416382e-06,NA
"nf_seal_adu",2013,11.43,1.87581363416382e-06,1.143
"ice_seals",2013,NA,1.87581363416382e-06,NA
"oth_birds",2013,NA,1.87581363416382e-06,NA
"murres_puffins",2013,NA,1.87581363416382e-06,NA
"kittiwakes",2013,NA,1.87581363416382e-06,NA
"auklets",2013,NA,1.87581363416382e-06,NA
"fulmars",2013,NA,1.87581363416382e-06,NA
"albatross",2013,NA,1.87581363416382e-06,NA
"sharks",2013,101.1091192,1.87581363416382e-06,10.11091192
"pollock_juv",2013,NA,1.87581363416382e-06,NA
"pollock_adu",2013,1270817.027,1.87581363416382e-06,127081.7027
"pcod_juv",2013,NA,1.87581363416382e-06,NA
"pcod_adu",2013,236690.983,1.87581363416382e-06,23669.0983
"herring",2013,28429.6312,1.87581363416382e-06,2842.96312
"arrowtooth_juv",2013,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2013,14499.31127,1.87581363416382e-06,1449.931127
"kamchatka",2013,2172.482315,1.87581363416382e-06,217.2482315
"gr_turbot_juv",2013,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2013,1433.956243,1.87581363416382e-06,143.3956243
"halibut_juv",2013,NA,1.87581363416382e-06,NA
"halibut_adu",2013,4115.67712,1.87581363416382e-06,411.567712
"yf_sole",2013,164942.6078,1.87581363416382e-06,16494.26078
"fh_sole",2013,17342.17878,1.87581363416382e-06,1734.217878
"nr_sole",2013,59539.70385,1.87581363416382e-06,5953.970385
"ak_plaice",2013,23522.44119,1.87581363416382e-06,2352.244119
"oth_flatfish",2013,1500.897306,1.87581363416382e-06,150.0897306
"ak_skate",2013,21317.85728,1.87581363416382e-06,2131.785728
"oth_skate",2013,4622.40876,1.87581363416382e-06,462.240876
"sablefish_juv",2013,NA,1.87581363416382e-06,NA
"sablefish_adu",2013,634.881395,1.87581363416382e-06,63.4881395
"eelpouts",2013,142.9904854,1.87581363416382e-06,14.29904854
"deep_demersals",2013,1397.902475,1.87581363416382e-06,139.7902475
"pac_ocean_perch",2013,5050.500632,1.87581363416382e-06,505.0500632
"oth_rockfish",2013,192.1873822,1.87581363416382e-06,19.21873822
"north_rockfish",2013,137.7319044,1.87581363416382e-06,13.77319044
"shortraker_rock",2013,138.1042207,1.87581363416382e-06,13.81042207
"rougheye_rock",2013,33.65990662,1.87581363416382e-06,3.365990662
"atka",2013,147.0345481,1.87581363416382e-06,14.70345481
"shallow_demersals",2013,1.960707758,1.87581363416382e-06,0.1960707758
"lg_sculpins",2013,5272.346083,1.87581363416382e-06,527.2346083
"octopus",2013,180.8562368,1.87581363416382e-06,18.08562368
"squids",2013,158.136569,1.87581363416382e-06,15.8136569
"salmon_returning",2013,NA,1.87581363416382e-06,NA
"salmon_smolts",2013,NA,1.87581363416382e-06,NA
"mycto_bathy",2013,0.007593592,1.87581363416382e-06,0.0007593592
"capelin",2013,0.233528626,1.87581363416382e-06,0.0233528626
"sandlance",2013,0.044429619,1.87581363416382e-06,0.0044429619
"oth_forage",2013,2.081559393,1.87581363416382e-06,0.2081559393
"bairdi",2013,2267.1,1.87581363416382e-06,226.71
"king_crabs",2013,4224.694,1.87581363416382e-06,422.4694
"opilio",2013,27940,1.87581363416382e-06,2794
"pandalid",2013,2.89716225,1.87581363416382e-06,0.289716225
"ben_zooplankton",2013,1.126093941,1.87581363416382e-06,0.1126093941
"snails_sea_stars",2013,1922.410436,1.87581363416382e-06,192.2410436
"herb_echinoderms",2013,9.331952661,1.87581363416382e-06,0.9331952661
"misc_crabs",2013,68.51050796,1.87581363416382e-06,6.851050796
"structural_epifauna",2013,839.0347292,1.87581363416382e-06,83.90347292
"infauna",2013,16.41112287,1.87581363416382e-06,1.641112287
"jellyfish",2013,6218.684072,1.87581363416382e-06,621.8684072
"pel_zooplankton",2013,NA,1.87581363416382e-06,NA
"euphausiids",2013,NA,1.87581363416382e-06,NA
"copepods",2013,NA,1.87581363416382e-06,NA
"pelagic_microbes",2013,NA,1.87581363416382e-06,NA
"benthic_microbes",2013,NA,1.87581363416382e-06,NA
"lg_phytoplankton",2013,NA,1.87581363416382e-06,NA
"sm_phytoplankton",2013,NA,1.87581363416382e-06,NA
"discards_offal",2013,NA,1.87581363416382e-06,NA
"pelagic_detritus",2013,NA,1.87581363416382e-06,NA
"benthic_detritus",2013,NA,1.87581363416382e-06,NA
"outside",2014,NA,1.87581363416382e-06,NA
"transient_killers",2014,NA,1.87581363416382e-06,NA
"toothed_whales",2014,NA,1.87581363416382e-06,NA
"gray_whales",2014,NA,1.87581363416382e-06,NA
"baleen_whales",2014,NA,1.87581363416382e-06,NA
"pinnipeds",2014,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2014,NA,1.87581363416382e-06,NA
"nf_seal_juv",2014,NA,1.87581363416382e-06,NA
"nf_seal_adu",2014,12.72,1.87581363416382e-06,1.272
"ice_seals",2014,NA,1.87581363416382e-06,NA
"oth_birds",2014,NA,1.87581363416382e-06,NA
"murres_puffins",2014,NA,1.87581363416382e-06,NA
"kittiwakes",2014,NA,1.87581363416382e-06,NA
"auklets",2014,NA,1.87581363416382e-06,NA
"fulmars",2014,NA,1.87581363416382e-06,NA
"albatross",2014,NA,1.87581363416382e-06,NA
"sharks",2014,135.827384,1.87581363416382e-06,13.5827384
"pollock_juv",2014,NA,1.87581363416382e-06,NA
"pollock_adu",2014,1297843.698,1.87581363416382e-06,129784.3698
"pcod_juv",2014,NA,1.87581363416382e-06,NA
"pcod_adu",2014,238717.614,1.87581363416382e-06,23871.7614
"herring",2014,24866.46085,1.87581363416382e-06,2486.646085
"arrowtooth_juv",2014,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2014,15403.68355,1.87581363416382e-06,1540.368355
"kamchatka",2014,3346.078806,1.87581363416382e-06,334.6078806
"gr_turbot_juv",2014,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2014,1469.748928,1.87581363416382e-06,146.9748928
"halibut_juv",2014,NA,1.87581363416382e-06,NA
"halibut_adu",2014,3690.567893,1.87581363416382e-06,369.0567893
"yf_sole",2014,156771.8998,1.87581363416382e-06,15677.18998
"fh_sole",2014,16502.26741,1.87581363416382e-06,1650.226741
"nr_sole",2014,51535.24076,1.87581363416382e-06,5153.524076
"ak_plaice",2014,19447.42546,1.87581363416382e-06,1944.742546
"oth_flatfish",2014,4341.322966,1.87581363416382e-06,434.1322966
"ak_skate",2014,20449.25209,1.87581363416382e-06,2044.925209
"oth_skate",2014,5826.526193,1.87581363416382e-06,582.6526193
"sablefish_juv",2014,NA,1.87581363416382e-06,NA
"sablefish_adu",2014,314.1988632,1.87581363416382e-06,31.41988632
"eelpouts",2014,181.9144282,1.87581363416382e-06,18.19144282
"deep_demersals",2014,881.4466024,1.87581363416382e-06,88.14466024
"pac_ocean_perch",2014,7437.272903,1.87581363416382e-06,743.7272903
"oth_rockfish",2014,323.9223682,1.87581363416382e-06,32.39223682
"north_rockfish",2014,147.1310819,1.87581363416382e-06,14.71310819
"shortraker_rock",2014,132.1215601,1.87581363416382e-06,13.21215601
"rougheye_rock",2014,29.11143906,1.87581363416382e-06,2.911143906
"atka",2014,135.7838063,1.87581363416382e-06,13.57838063
"shallow_demersals",2014,42.87000785,1.87581363416382e-06,4.287000785
"lg_sculpins",2014,4512.120972,1.87581363416382e-06,451.2120972
"octopus",2014,410.4151328,1.87581363416382e-06,41.04151328
"squids",2014,1568.004689,1.87581363416382e-06,156.8004689
"salmon_returning",2014,NA,1.87581363416382e-06,NA
"salmon_smolts",2014,NA,1.87581363416382e-06,NA
"mycto_bathy",2014,0.00900606,1.87581363416382e-06,0.000900606
"capelin",2014,1.301802669,1.87581363416382e-06,0.1301802669
"sandlance",2014,0.200947422,1.87581363416382e-06,0.0200947422
"oth_forage",2014,12.3157065,1.87581363416382e-06,1.23157065
"bairdi",2014,9014.2,1.87581363416382e-06,901.42
"king_crabs",2014,4922.700441,1.87581363416382e-06,492.2700441
"opilio",2014,34640,1.87581363416382e-06,3464
"pandalid",2014,2.136938225,1.87581363416382e-06,0.2136938225
"ben_zooplankton",2014,1.025459289,1.87581363416382e-06,0.1025459289
"snails_sea_stars",2014,3182.216602,1.87581363416382e-06,318.2216602
"herb_echinoderms",2014,26.8311004,1.87581363416382e-06,2.68311004
"misc_crabs",2014,47.42729869,1.87581363416382e-06,4.742729869
"structural_epifauna",2014,801.6044844,1.87581363416382e-06,80.16044844
"infauna",2014,9.140562184,1.87581363416382e-06,0.9140562184
"jellyfish",2014,14279.06953,1.87581363416382e-06,1427.906953
"pel_zooplankton",2014,NA,1.87581363416382e-06,NA
"euphausiids",2014,NA,1.87581363416382e-06,NA
"copepods",2014,NA,1.87581363416382e-06,NA
"pelagic_microbes",2014,NA,1.87581363416382e-06,NA
"benthic_microbes",2014,NA,1.87581363416382e-06,NA
"lg_phytoplankton",2014,NA,1.87581363416382e-06,NA
"sm_phytoplankton",2014,NA,1.87581363416382e-06,NA
"discards_offal",2014,NA,1.87581363416382e-06,NA
"pelagic_detritus",2014,NA,1.87581363416382e-06,NA
"benthic_detritus",2014,NA,1.87581363416382e-06,NA
"outside",2015,NA,1.87581363416382e-06,NA
"transient_killers",2015,NA,1.87581363416382e-06,NA
"toothed_whales",2015,NA,1.87581363416382e-06,NA
"gray_whales",2015,NA,1.87581363416382e-06,NA
"baleen_whales",2015,NA,1.87581363416382e-06,NA
"pinnipeds",2015,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2015,NA,1.87581363416382e-06,NA
"nf_seal_juv",2015,NA,1.87581363416382e-06,NA
"nf_seal_adu",2015,12.96,1.87581363416382e-06,1.296
"ice_seals",2015,NA,1.87581363416382e-06,NA
"oth_birds",2015,NA,1.87581363416382e-06,NA
"murres_puffins",2015,NA,1.87581363416382e-06,NA
"kittiwakes",2015,NA,1.87581363416382e-06,NA
"auklets",2015,NA,1.87581363416382e-06,NA
"fulmars",2015,NA,1.87581363416382e-06,NA
"albatross",2015,NA,1.87581363416382e-06,NA
"sharks",2015,105.8362518,1.87581363416382e-06,10.58362518
"pollock_juv",2015,NA,1.87581363416382e-06,NA
"pollock_adu",2015,1322306.484,1.87581363416382e-06,132230.6484
"pcod_juv",2015,NA,1.87581363416382e-06,NA
"pcod_adu",2015,232828.5205,1.87581363416382e-06,23282.85205
"herring",2015,22729.593,1.87581363416382e-06,2272.9593
"arrowtooth_juv",2015,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2015,10763.67751,1.87581363416382e-06,1076.367751
"kamchatka",2015,3461.283203,1.87581363416382e-06,346.1283203
"gr_turbot_juv",2015,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2015,2081.516174,1.87581363416382e-06,208.1516174
"halibut_juv",2015,NA,1.87581363416382e-06,NA
"halibut_adu",2015,2819.165973,1.87581363416382e-06,281.9165973
"yf_sole",2015,126936.9447,1.87581363416382e-06,12693.69447
"fh_sole",2015,11292.21443,1.87581363416382e-06,1129.221443
"nr_sole",2015,45347.32782,1.87581363416382e-06,4534.732782
"ak_plaice",2015,14613.77667,1.87581363416382e-06,1461.377667
"oth_flatfish",2015,2385.719279,1.87581363416382e-06,238.5719279
"ak_skate",2015,20419.89029,1.87581363416382e-06,2041.989029
"oth_skate",2015,6470.347322,1.87581363416382e-06,647.0347322
"sablefish_juv",2015,NA,1.87581363416382e-06,NA
"sablefish_adu",2015,210.2923387,1.87581363416382e-06,21.02923387
"eelpouts",2015,153.1534911,1.87581363416382e-06,15.31534911
"deep_demersals",2015,1242.592443,1.87581363416382e-06,124.2592443
"pac_ocean_perch",2015,7924.702055,1.87581363416382e-06,792.4702055
"oth_rockfish",2015,183.8553878,1.87581363416382e-06,18.38553878
"north_rockfish",2015,199.0804767,1.87581363416382e-06,19.90804767
"shortraker_rock",2015,113.312592,1.87581363416382e-06,11.3312592
"rougheye_rock",2015,37.26464512,1.87581363416382e-06,3.726464512
"atka",2015,273.2621434,1.87581363416382e-06,27.32621434
"shallow_demersals",2015,4.215203881,1.87581363416382e-06,0.4215203881
"lg_sculpins",2015,4081.549058,1.87581363416382e-06,408.1549058
"octopus",2015,422.6271212,1.87581363416382e-06,42.26271212
"squids",2015,2281.100756,1.87581363416382e-06,228.1100756
"salmon_returning",2015,NA,1.87581363416382e-06,NA
"salmon_smolts",2015,NA,1.87581363416382e-06,NA
"mycto_bathy",2015,0.1473932,1.87581363416382e-06,0.01473932
"capelin",2015,6.83663105,1.87581363416382e-06,0.683663105
"sandlance",2015,0.738817002,1.87581363416382e-06,0.0738817002
"oth_forage",2015,19.77641926,1.87581363416382e-06,1.977641926
"bairdi",2015,11530.6,1.87581363416382e-06,1153.06
"king_crabs",2015,5101.275735,1.87581363416382e-06,510.1275735
"opilio",2015,21580,1.87581363416382e-06,2158
"pandalid",2015,1.39904445,1.87581363416382e-06,0.139904445
"ben_zooplankton",2015,1.315121309,1.87581363416382e-06,0.1315121309
"snails_sea_stars",2015,3500.285615,1.87581363416382e-06,350.0285615
"herb_echinoderms",2015,34.64768932,1.87581363416382e-06,3.464768932
"misc_crabs",2015,41.51535097,1.87581363416382e-06,4.151535097
"structural_epifauna",2015,840.1935691,1.87581363416382e-06,84.01935691
"infauna",2015,11.48779346,1.87581363416382e-06,1.148779346
"jellyfish",2015,5857.480479,1.87581363416382e-06,585.7480479
"pel_zooplankton",2015,NA,1.87581363416382e-06,NA
"euphausiids",2015,NA,1.87581363416382e-06,NA
"copepods",2015,NA,1.87581363416382e-06,NA
"pelagic_microbes",2015,NA,1.87581363416382e-06,NA
"benthic_microbes",2015,NA,1.87581363416382e-06,NA
"lg_phytoplankton",2015,NA,1.87581363416382e-06,NA
"sm_phytoplankton",2015,NA,1.87581363416382e-06,NA
"discards_offal",2015,NA,1.87581363416382e-06,NA
"pelagic_detritus",2015,NA,1.87581363416382e-06,NA
"benthic_detritus",2015,NA,1.87581363416382e-06,NA
"outside",2016,NA,1.87581363416382e-06,NA
"transient_killers",2016,NA,1.87581363416382e-06,NA
"toothed_whales",2016,NA,1.87581363416382e-06,NA
"gray_whales",2016,NA,1.87581363416382e-06,NA
"baleen_whales",2016,NA,1.87581363416382e-06,NA
"pinnipeds",2016,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2016,NA,1.87581363416382e-06,NA
"nf_seal_juv",2016,NA,1.87581363416382e-06,NA
"nf_seal_adu",2016,11.76,1.87581363416382e-06,1.176
"ice_seals",2016,NA,1.87581363416382e-06,NA
"oth_birds",2016,NA,1.87581363416382e-06,NA
"murres_puffins",2016,NA,1.87581363416382e-06,NA
"kittiwakes",2016,NA,1.87581363416382e-06,NA
"auklets",2016,NA,1.87581363416382e-06,NA
"fulmars",2016,NA,1.87581363416382e-06,NA
"albatross",2016,NA,1.87581363416382e-06,NA
"sharks",2016,122.7267342,1.87581363416382e-06,12.27267342
"pollock_juv",2016,NA,1.87581363416382e-06,NA
"pollock_adu",2016,1353685.796,1.87581363416382e-06,135368.5796
"pcod_juv",2016,NA,1.87581363416382e-06,NA
"pcod_adu",2016,247619.5499,1.87581363416382e-06,24761.95499
"herring",2016,15179.29617,1.87581363416382e-06,1517.929617
"arrowtooth_juv",2016,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2016,10142.96881,1.87581363416382e-06,1014.296881
"kamchatka",2016,3228.392861,1.87581363416382e-06,322.8392861
"gr_turbot_juv",2016,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2016,2113.41615,1.87581363416382e-06,211.341615
"halibut_juv",2016,NA,1.87581363416382e-06,NA
"halibut_adu",2016,2898.821547,1.87581363416382e-06,289.8821547
"yf_sole",2016,135323.4568,1.87581363416382e-06,13532.34568
"fh_sole",2016,10287.10602,1.87581363416382e-06,1028.710602
"nr_sole",2016,44830.76384,1.87581363416382e-06,4483.076384
"ak_plaice",2016,13383.97842,1.87581363416382e-06,1338.397842
"oth_flatfish",2016,2774.229471,1.87581363416382e-06,277.4229471
"ak_skate",2016,22274.42806,1.87581363416382e-06,2227.442806
"oth_skate",2016,5695.923713,1.87581363416382e-06,569.5923713
"sablefish_juv",2016,NA,1.87581363416382e-06,NA
"sablefish_adu",2016,531.2924152,1.87581363416382e-06,53.12924152
"eelpouts",2016,106.9730195,1.87581363416382e-06,10.69730195
"deep_demersals",2016,1522.292355,1.87581363416382e-06,152.2292355
"pac_ocean_perch",2016,8089.854344,1.87581363416382e-06,808.9854344
"oth_rockfish",2016,278.133429,1.87581363416382e-06,27.8133429
"north_rockfish",2016,202.9455655,1.87581363416382e-06,20.29455655
"shortraker_rock",2016,60.35096826,1.87581363416382e-06,6.035096826
"rougheye_rock",2016,43.36565044,1.87581363416382e-06,4.336565044
"atka",2016,359.3460762,1.87581363416382e-06,35.93460762
"shallow_demersals",2016,1.864234805,1.87581363416382e-06,0.1864234805
"lg_sculpins",2016,4365.526705,1.87581363416382e-06,436.5526705
"octopus",2016,582.2138915,1.87581363416382e-06,58.22138915
"squids",2016,1076.443691,1.87581363416382e-06,107.6443691
"salmon_returning",2016,NA,1.87581363416382e-06,NA
"salmon_smolts",2016,NA,1.87581363416382e-06,NA
"mycto_bathy",2016,0.119221554,1.87581363416382e-06,0.0119221554
"capelin",2016,0.435100587,1.87581363416382e-06,0.0435100587
"sandlance",2016,0.380960754,1.87581363416382e-06,0.0380960754
"oth_forage",2016,11.02983859,1.87581363416382e-06,1.102983859
"bairdi",2016,1087.2,1.87581363416382e-06,108.72
"king_crabs",2016,4138.286,1.87581363416382e-06,413.8286
"opilio",2016,11060,1.87581363416382e-06,1106
"pandalid",2016,1.052503106,1.87581363416382e-06,0.1052503106
"ben_zooplankton",2016,0.460147427,1.87581363416382e-06,0.0460147427
"snails_sea_stars",2016,3399.132675,1.87581363416382e-06,339.9132675
"herb_echinoderms",2016,18.7343057,1.87581363416382e-06,1.87343057
"misc_crabs",2016,31.32571545,1.87581363416382e-06,3.132571545
"structural_epifauna",2016,578.4789295,1.87581363416382e-06,57.84789295
"infauna",2016,8.898944332,1.87581363416382e-06,0.8898944332
"jellyfish",2016,2430.861645,1.87581363416382e-06,243.0861645
"pel_zooplankton",2016,NA,1.87581363416382e-06,NA
"euphausiids",2016,NA,1.87581363416382e-06,NA
"copepods",2016,NA,1.87581363416382e-06,NA
"pelagic_microbes",2016,NA,1.87581363416382e-06,NA
"benthic_microbes",2016,NA,1.87581363416382e-06,NA
"lg_phytoplankton",2016,NA,1.87581363416382e-06,NA
"sm_phytoplankton",2016,NA,1.87581363416382e-06,NA
"discards_offal",2016,NA,1.87581363416382e-06,NA
"pelagic_detritus",2016,NA,1.87581363416382e-06,NA
"benthic_detritus",2016,NA,1.87581363416382e-06,NA
"outside",2017,NA,1.87581363416382e-06,NA
"transient_killers",2017,NA,1.87581363416382e-06,NA
"toothed_whales",2017,NA,1.87581363416382e-06,NA
"gray_whales",2017,NA,1.87581363416382e-06,NA
"baleen_whales",2017,NA,1.87581363416382e-06,NA
"pinnipeds",2017,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2017,NA,1.87581363416382e-06,NA
"nf_seal_juv",2017,NA,1.87581363416382e-06,NA
"nf_seal_adu",2017,9.18,1.87581363416382e-06,0.918
"ice_seals",2017,NA,1.87581363416382e-06,NA
"oth_birds",2017,NA,1.87581363416382e-06,NA
"murres_puffins",2017,NA,1.87581363416382e-06,NA
"kittiwakes",2017,NA,1.87581363416382e-06,NA
"auklets",2017,NA,1.87581363416382e-06,NA
"fulmars",2017,NA,1.87581363416382e-06,NA
"albatross",2017,NA,1.87581363416382e-06,NA
"sharks",2017,139.0319356,1.87581363416382e-06,13.90319356
"pollock_juv",2017,NA,1.87581363416382e-06,NA
"pollock_adu",2017,1359365.309,1.87581363416382e-06,135936.5309
"pcod_juv",2017,NA,1.87581363416382e-06,NA
"pcod_adu",2017,237850.8033,1.87581363416382e-06,23785.08033
"herring",2017,18627.51885,1.87581363416382e-06,1862.751885
"arrowtooth_juv",2017,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2017,6386.833814,1.87581363416382e-06,638.6833814
"kamchatka",2017,3264.856456,1.87581363416382e-06,326.4856456
"gr_turbot_juv",2017,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2017,2711.470535,1.87581363416382e-06,271.1470535
"halibut_juv",2017,NA,1.87581363416382e-06,NA
"halibut_adu",2017,2667.18784,1.87581363416382e-06,266.718784
"yf_sole",2017,132218.8476,1.87581363416382e-06,13221.88476
"fh_sole",2017,9091.463352,1.87581363416382e-06,909.1463352
"nr_sole",2017,34858.9705,1.87581363416382e-06,3485.89705
"ak_plaice",2017,16490.8151,1.87581363416382e-06,1649.08151
"oth_flatfish",2017,4068.71317,1.87581363416382e-06,406.871317
"ak_skate",2017,23721.6463,1.87581363416382e-06,2372.16463
"oth_skate",2017,6716.611436,1.87581363416382e-06,671.6611436
"sablefish_juv",2017,NA,1.87581363416382e-06,NA
"sablefish_adu",2017,1150.385534,1.87581363416382e-06,115.0385534
"eelpouts",2017,41.19876731,1.87581363416382e-06,4.119876731
"deep_demersals",2017,1502.929495,1.87581363416382e-06,150.2929495
"pac_ocean_perch",2017,8607.294864,1.87581363416382e-06,860.7294864
"oth_rockfish",2017,259.8241796,1.87581363416382e-06,25.98241796
"north_rockfish",2017,225.2643239,1.87581363416382e-06,22.52643239
"shortraker_rock",2017,109.3382959,1.87581363416382e-06,10.93382959
"rougheye_rock",2017,43.13879246,1.87581363416382e-06,4.313879246
"atka",2017,317.8850323,1.87581363416382e-06,31.78850323
"shallow_demersals",2017,1.860502792,1.87581363416382e-06,0.1860502792
"lg_sculpins",2017,4419.022965,1.87581363416382e-06,441.9022965
"octopus",2017,247.8210362,1.87581363416382e-06,24.78210362
"squids",2017,1733.268161,1.87581363416382e-06,173.3268161
"salmon_returning",2017,NA,1.87581363416382e-06,NA
"salmon_smolts",2017,NA,1.87581363416382e-06,NA
"mycto_bathy",2017,0.037498847,1.87581363416382e-06,0.0037498847
"capelin",2017,0.16515,1.87581363416382e-06,0.016515
"sandlance",2017,0.472598634,1.87581363416382e-06,0.0472598634
"oth_forage",2017,5.82987229,1.87581363416382e-06,0.582987229
"bairdi",2017,1724.6,1.87581363416382e-06,172.46
"king_crabs",2017,3333.369,1.87581363416382e-06,333.3369
"opilio",2017,10590,1.87581363416382e-06,1059
"pandalid",2017,1.120397272,1.87581363416382e-06,0.1120397272
"ben_zooplankton",2017,0.528816478,1.87581363416382e-06,0.0528816478
"snails_sea_stars",2017,2867.072588,1.87581363416382e-06,286.7072588
"herb_echinoderms",2017,16.5598841,1.87581363416382e-06,1.65598841
"misc_crabs",2017,33.01576913,1.87581363416382e-06,3.301576913
"structural_epifauna",2017,617.1295219,1.87581363416382e-06,61.71295219
"infauna",2017,6.987842889,1.87581363416382e-06,0.6987842889
"jellyfish",2017,6281.51906,1.87581363416382e-06,628.151906
"pel_zooplankton",2017,NA,1.87581363416382e-06,NA
"euphausiids",2017,NA,1.87581363416382e-06,NA
"copepods",2017,NA,1.87581363416382e-06,NA
"pelagic_microbes",2017,NA,1.87581363416382e-06,NA
"benthic_microbes",2017,NA,1.87581363416382e-06,NA
"lg_phytoplankton",2017,NA,1.87581363416382e-06,NA
"sm_phytoplankton",2017,NA,1.87581363416382e-06,NA
"discards_offal",2017,NA,1.87581363416382e-06,NA
"pelagic_detritus",2017,NA,1.87581363416382e-06,NA
"benthic_detritus",2017,NA,1.87581363416382e-06,NA
"outside",2018,NA,1.87581363416382e-06,NA
"transient_killers",2018,NA,1.87581363416382e-06,NA
"toothed_whales",2018,NA,1.87581363416382e-06,NA
"gray_whales",2018,NA,1.87581363416382e-06,NA
"baleen_whales",2018,NA,1.87581363416382e-06,NA
"pinnipeds",2018,NA,1.87581363416382e-06,NA
"walrus_bd_seals",2018,NA,1.87581363416382e-06,NA
"nf_seal_juv",2018,NA,1.87581363416382e-06,NA
"nf_seal_adu",2018,9.39,1.87581363416382e-06,0.939
"ice_seals",2018,NA,1.87581363416382e-06,NA
"oth_birds",2018,NA,1.87581363416382e-06,NA
"murres_puffins",2018,NA,1.87581363416382e-06,NA
"kittiwakes",2018,NA,1.87581363416382e-06,NA
"auklets",2018,NA,1.87581363416382e-06,NA
"fulmars",2018,NA,1.87581363416382e-06,NA
"albatross",2018,NA,1.87581363416382e-06,NA
"sharks",2018,95.07610417,1.87581363416382e-06,9.507610417
"pollock_juv",2018,NA,1.87581363416382e-06,NA
"pollock_adu",2018,1379301.358,1.87581363416382e-06,137930.1358
"pcod_juv",2018,NA,1.87581363416382e-06,NA
"pcod_adu",2018,199866.8614,1.87581363416382e-06,19986.68614
"herring",2018,16286.68764,1.87581363416382e-06,1628.668764
"arrowtooth_juv",2018,NA,1.87581363416382e-06,NA
"arrowtooth_adu",2018,6401.362801,1.87581363416382e-06,640.1362801
"kamchatka",2018,1406.761458,1.87581363416382e-06,140.6761458
"gr_turbot_juv",2018,NA,1.87581363416382e-06,NA
"gr_turbot_adu",2018,1671.160168,1.87581363416382e-06,167.1160168
"halibut_juv",2018,NA,1.87581363416382e-06,NA
"halibut_adu",2018,2689.69664,1.87581363416382e-06,268.969664
"yf_sole",2018,131490.1681,1.87581363416382e-06,13149.01681
"fh_sole",2018,10989.84767,1.87581363416382e-06,1098.984767
"nr_sole",2018,27980.93159,1.87581363416382e-06,2798.093159
"ak_plaice",2018,23340.41322,1.87581363416382e-06,2334.041322
"oth_flatfish",2018,5905.375436,1.87581363416382e-06,590.5375436
"ak_skate",2018,23401.29706,1.87581363416382e-06,2340.129706
"oth_skate",2018,6021.253837,1.87581363416382e-06,602.1253837
"sablefish_juv",2018,NA,1.87581363416382e-06,NA
"sablefish_adu",2018,1536.166826,1.87581363416382e-06,153.6166826
"eelpouts",2018,56.19826779,1.87581363416382e-06,5.619826779
"deep_demersals",2018,849.5209683,1.87581363416382e-06,84.95209683
"pac_ocean_perch",2018,9316.892636,1.87581363416382e-06,931.6892636
"oth_rockfish",2018,211.3952643,1.87581363416382e-06,21.13952643
"north_rockfish",2018,185.4349667,1.87581363416382e-06,18.54349667
"shortraker_rock",2018,171.6161841,1.87581363416382e-06,17.16161841
"rougheye_rock",2018,18.5255584,1.87581363416382e-06,1.85255584
"atka",2018,1139.291338,1.87581363416382e-06,113.9291338
"shallow_demersals",2018,3.262665187,1.87581363416382e-06,0.3262665187
"lg_sculpins",2018,4322.850214,1.87581363416382e-06,432.2850214
"octopus",2018,132.0228497,1.87581363416382e-06,13.20228497
"squids",2018,1608.913432,1.87581363416382e-06,160.8913432
"salmon_returning",2018,NA,1.87581363416382e-06,NA
"salmon_smolts",2018,NA,1.87581363416382e-06,NA
"mycto_bathy",2018,0.025865266,1.87581363416382e-06,0.0025865266
"capelin",2018,0.036060018,1.87581363416382e-06,0.0036060018
"sandlance",2018,0.491315289,1.87581363416382e-06,0.0491315289
"oth_forage",2018,2.179217997,1.87581363416382e-06,0.2179217997
"bairdi",2018,1691.3,1.87581363416382e-06,169.13
"king_crabs",2018,2376.668,1.87581363416382e-06,237.6668
"opilio",2018,15620,1.87581363416382e-06,1562
"pandalid",2018,1.432180276,1.87581363416382e-06,0.1432180276
"ben_zooplankton",2018,0.431977084,1.87581363416382e-06,0.0431977084
"snails_sea_stars",2018,2268.911531,1.87581363416382e-06,226.8911531
