"","Prey","Predator","Old_VV","New_VV","Rel_Change","Log_Ratio"
"865","shelf_demersal_fish","demersal_shelf_rockfish",1.88922020061599,1.86958667249638,-0.0103923979392173,-0.00453697716191073
"866","pandalid_shrimp","demersal_shelf_rockfish",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"867","nonpandalid_shrimp","demersal_shelf_rockfish",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"868","benthic_zooplankton","demersal_shelf_rockfish",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"869","detritus","demersal_shelf_rockfish",2,2,0,0
"870","pacific_sandlance","pelagic_shelf_rockfish",1.60473625243531,1.59668560529429,-0.005016803931988,-0.0021842538437839
"871","pacific_capelin","pelagic_shelf_rockfish",3.92962779355821,3.7544592849742,-0.0445763613722313,-0.0198040178165347
"872","shelf_forage_fish","pelagic_shelf_rockfish",1.62606259807669,1.63983691721433,0.00847096486563648,0.00366339885006381
"873","slope_forage_fish","pelagic_shelf_rockfish",2,2,0,0
"874","squid","pelagic_shelf_rockfish",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
"875","octopus","pelagic_shelf_rockfish",1.97034225267124,1.99724659365936,0.0136546536276374,0.00589001853777827
"876","pandalid_shrimp","pelagic_shelf_rockfish",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"877","nonpandalid_shrimp","pelagic_shelf_rockfish",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"878","motile_epifauna","pelagic_shelf_rockfish",1.45148080839979,2,0.37790316511655,0.139218697736159
"879","benthic_zooplankton","pelagic_shelf_rockfish",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"880","gelatinous_carnivores","pelagic_shelf_rockfish",2,2,0,0
"881","other_gelatinous_zooplankton","pelagic_shelf_rockfish",2,2,0,0
"882","mysids","pelagic_shelf_rockfish",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"883","pelagic_amphipods","pelagic_shelf_rockfish",2,2,0,0
"884","euphausiids","pelagic_shelf_rockfish",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"885","large_copepods","pelagic_shelf_rockfish",2,2,0,0
"886","small_copepods","pelagic_shelf_rockfish",2,2,0,0
"887","detritus","pelagic_shelf_rockfish",2,2,0,0
"888","pacific_capelin","thornyheads",3.92962779355821,3.7544592849742,-0.0445763613722313,-0.0198040178165347
"889","shelf_forage_fish","thornyheads",1.62606259807669,1.63983691721433,0.00847096486563648,0.00366339885006381
"890","slope_forage_fish","thornyheads",2,2,0,0
"891","other_skates","thornyheads",1.64960990991215,1.68431716060666,0.0210396715526284,0.00904261652538198
"892","shallow_water_flatfish","thornyheads",1.61107880233262,1.61084561509199,-0.000144739810547412,-6.28642506220821e-05
"893","thornyheads","thornyheads",2,2,0,0
"894","walleye_pollock_juvenile","thornyheads",1.47195833361704,1.47172602682911,-0.0001578215786604,-6.85464499342305e-05
"895","shelf_demersal_fish","thornyheads",1.88922020061599,1.86958667249638,-0.0103923979392173,-0.00453697716191073
"896","slope_demersal_fish","thornyheads",2,2,0,0
"897","miscellaneous_deep_sea_fish","thornyheads",2,2,0,0
"898","squid","thornyheads",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
"899","octopus","thornyheads",1.97034225267124,1.99724659365936,0.0136546536276374,0.00589001853777827
"900","tanner_crab","thornyheads",1.4762841948005,1.47666851456249,0.00026032911775653,0.00011304478553411
"901","king_crab","thornyheads",2,2,0,0
"902","pandalid_shrimp","thornyheads",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"903","nonpandalid_shrimp","thornyheads",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"904","motile_epifauna","thornyheads",1.45148080839979,2,0.37790316511655,0.139218697736159
"905","benthic_zooplankton","thornyheads",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"906","sessile_epifauna","thornyheads",2,2,0,0
"907","infauna","thornyheads",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"908","gelatinous_carnivores","thornyheads",2,2,0,0
"909","other_gelatinous_zooplankton","thornyheads",2,2,0,0
"910","mysids","thornyheads",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"911","pelagic_amphipods","thornyheads",2,2,0,0
"912","euphausiids","thornyheads",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"913","large_copepods","thornyheads",2,2,0,0
"914","small_copepods","thornyheads",2,2,0,0
"915","large_microzooplankton","thornyheads",2,3.67399166847594,0.836995834237969,0.264108171455773
"916","offal","thornyheads",1.50714505029554,1.50909941075193,0.00129673016941001,0.0005627979373713
"917","detritus","thornyheads",2,2,0,0
"918","salmon_outgoing","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"919","pacific_hake","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"920","pacific_herring_adult","sablefish_adult",1.11476651169422,1.11426345228522,-0.000451268856498266,-0.000196027808181809
"921","pacific_herring_juvenile","sablefish_adult",1.19034974605376,1.18885269745558,-0.00125765440211756,-0.000546536115840094
"922","pacific_sandlance","sablefish_adult",1.17424053869478,1.17010282333128,-0.00352373745169943,-0.00153304233938363
"923","pacific_capelin","sablefish_adult",1.84410339692573,1.78523982641424,-0.031919886167784,-0.014088701001976
"924","shelf_forage_fish","sablefish_adult",1.18038522398193,1.18240437698519,0.00171058817260672,0.000742264330720597
"925","slope_forage_fish","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"926","other_skates","sablefish_adult",1.187169828481,1.19508478173497,0.00666707750153894,0.00288586547915865
"927","arrowtooth_flounder_adult","sablefish_adult",1.67738581166161,1.64259179386377,-0.0207430023289473,-0.00910331634474707
"928","shallow_water_flatfish","sablefish_adult",1.17606799538578,1.17413955159088,-0.0016397383505653,-0.000712713809321728
"929","pacific_ocean_perch_adult","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"930","thornyheads","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"931","pacific_cod_adult","sablefish_adult",1.23183785203414,1.22595189540409,-0.0047781910746908,-0.00208011557916103
"932","walleye_pollock_adult","sablefish_adult",1.13397438819646,1.13688835705327,0.00256969547737773,0.00111457312177998
"933","large_sculpins","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"934","shelf_demersal_fish","sablefish_adult",1.25620790245279,1.24790131823262,-0.00661242793007855,-0.00288127761562619
"935","slope_demersal_fish","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"936","squid","sablefish_adult",1.33529355615149,1.33385643487866,-0.00107625867450911,-0.000467664912816347
"937","octopus","sablefish_adult",1.27958131523102,1.28429454244215,0.00368341359398272,0.00159674726016198
"938","tanner_crab","sablefish_adult",1.13723009715335,1.13588841326282,-0.00117978225680648,-0.000512675406152849
"939","king_crab","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"940","pandalid_shrimp","sablefish_adult",1.1507471167562,1.15438946561223,0.00316520354732264,0.00137245952185317
"941","nonpandalid_shrimp","sablefish_adult",1.50531426757694,1.47134044882394,-0.0225692531352245,-0.00991400356886489
"942","motile_epifauna","sablefish_adult",1.13008358428842,1.28507948209574,0.137154366245315,0.0558194232260209
"943","benthic_zooplankton","sablefish_adult",1.20731531188027,1.20248790626495,-0.00399846300947249,-0.00173999138956452
"944","sessile_epifauna","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"945","infauna","sablefish_adult",1.06199901443708,1.06253140698498,0.000501311715603192,0.000217662358012174
"946","gelatinous_carnivores","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"947","other_gelatinous_zooplankton","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"948","mysids","sablefish_adult",1.21958476890273,1.2109722397899,-0.00706185361808409,-0.00307780439655033
"949","pelagic_amphipods","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"950","euphausiids","sablefish_adult",1.38020204099141,1.37478193762605,-0.00392703619063739,-0.00170884770163435
"951","large_copepods","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"952","small_copepods","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"953","large_phytoplankton","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"954","macroalgae","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"955","offal","sablefish_adult",1.14612192737583,1.14513379635241,-0.000862151748278195,-0.00037458924644018
"956","detritus","sablefish_adult",1.28812649811071,1.28507948209574,-0.00236546334497534,-0.0010285246266725
"957","pacific_capelin","sablefish_juvenile",3.92962779355821,3.7544592849742,-0.0445763613722313,-0.0198040178165347
"958","walleye_pollock_juvenile","sablefish_juvenile",1.47195833361704,1.47172602682911,-0.0001578215786604,-6.85464499342305e-05
"959","squid","sablefish_juvenile",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
"960","tanner_crab","sablefish_juvenile",1.4762841948005,1.47666851456249,0.00026032911775653,0.00011304478553411
"961","motile_epifauna","sablefish_juvenile",1.45148080839979,2,0.37790316511655,0.139218697736159
"962","benthic_zooplankton","sablefish_juvenile",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"963","sessile_epifauna","sablefish_juvenile",2,2,0,0
"964","infauna","sablefish_juvenile",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"965","pelagic_amphipods","sablefish_juvenile",2,2,0,0
"966","euphausiids","sablefish_juvenile",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"967","large_copepods","sablefish_juvenile",2,2,0,0
"968","small_copepods","sablefish_juvenile",2,2,0,0
"969","large_microzooplankton","sablefish_juvenile",2,3.67399166847594,0.836995834237969,0.264108171455773
"970","pacific_herring_adult","pacific_cod_adult",1.32155939141127,1.33885553972443,0.0130876814357093,0.00564703461573721
"971","pacific_herring_juvenile","pacific_cod_adult",1.53333283021986,1.56005469329759,0.017427307725421,0.00750338990562352
"972","pacific_sandlance","pacific_cod_adult",1.48819712958731,1.50445074829954,0.0109216839550943,0.00471751212554546
"973","pacific_capelin","pacific_cod_adult",3.36505728541108,3.32867867958797,-0.0108106943619728,-0.00472058754678822
"974","shelf_forage_fish","pacific_cod_adult",1.50541366106658,1.54093178855764,0.0235935998255086,0.0101275617314094
"975","slope_forage_fish","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"976","big_skate","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"977","longnose_skate","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"978","other_skates","pacific_cod_adult",1.52442315487694,1.57853633585143,0.0354974803428874,0.0151490464699237
"979","pacific_halibut_juvenile","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"980","arrowtooth_flounder_adult","pacific_cod_adult",2.89793839799623,2.90564686063105,0.00265998153726965,0.00115368159706319
"981","arrowtooth_flounder_juvenile","pacific_cod_adult",7.97320091531368,8.05195663564517,0.00987755371625321,0.00426871935779579
"982","rex_sole_adult","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"983","rex_sole_juvenile","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"984","flathead_sole_adult","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"985","flathead_sole_juvenile","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"986","shallow_water_flatfish","pacific_cod_adult",1.49331740250242,1.51642192285948,0.0154719420789853,0.0066679281656284
"987","pacific_ocean_perch_adult","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"988","pacific_ocean_perch_juvenile","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"989","slope_rockfish","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"990","thornyheads","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"991","sablefish_juvenile","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"992","pacific_cod_juvenile","pacific_cod_adult",1.70548879872826,1.73153153835459,0.0152699564170404,0.00658153485413917
"993","walleye_pollock_adult","pacific_cod_adult",1.37537712087944,1.40595113471184,0.0222295495310005,0.00954843092636968
"994","walleye_pollock_juvenile","pacific_cod_adult",1.38100693125107,1.39880725312445,0.0128893790976492,0.00556201725485914
"995","large_sculpins","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"996","shelf_demersal_fish","pacific_cod_adult",1.71785798811229,1.73516713619354,0.010076006399262,0.00435405488939284
"997","slope_demersal_fish","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"998","squid","pacific_cod_adult",1.93944470620018,1.99007250497642,0.0261042754219247,0.0111914971687882
"999","octopus","pacific_cod_adult",1.7833469559063,1.84309355873018,0.0335025120187673,0.0143115365555308
"1000","tanner_crab","pacific_cod_adult",1.38449915286711,1.40298573776266,0.0133525433058364,0.00576056182262283
"1001","king_crab","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"1002","pandalid_shrimp","pacific_cod_adult",1.42237191324836,1.45785178595171,0.0249441600842106,0.0107002052669995
"1003","nonpandalid_shrimp","pacific_cod_adult",2.41581848184432,2.39779009811037,-0.00746264004081332,-0.00325313703965903
"1004","motile_epifauna","pacific_cod_adult",1.36447564345105,1.84542134722815,0.3524765766875,0.131129752371247
"1005","benthic_zooplankton","pacific_cod_adult",1.58086792509714,1.60049077279588,0.0124127053166243,0.00535758671762455
"1006","sessile_epifauna","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"1007","infauna","pacific_cod_adult",1.17371239271962,1.18544086704759,0.00999263056326516,0.00431820495354858
"1008","gelatinous_carnivores","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"1009","other_gelatinous_zooplankton","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"1010","mysids","pacific_cod_adult",1.61524519312462,1.62565160382541,0.0064426198233476,0.00278901955805181
"1011","pelagic_amphipods","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"1012","euphausiids","pacific_cod_adult",2.06527187338641,2.11143968796107,0.0223543520684104,0.0096014500794106
"1013","large_copepods","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"1014","small_copepods","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"1015","large_phytoplankton","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"1016","macroalgae","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"1017","offal","pacific_cod_adult",1.40941279250524,1.43040350971096,0.0148932359045824,0.00642035801645741
"1018","detritus","pacific_cod_adult",1.80728933914795,1.84542134722815,0.0210990057066209,0.0090678532989288
"1019","pacific_sandlance","pacific_cod_juvenile",1.610874821538,1.62984846040957,0.0117784688281728,0.00508543315852559
"1020","pacific_capelin","pacific_cod_juvenile",3.95936591920142,3.90754783508846,-0.0130874703602556,-0.00572133727785946
"1021","shelf_forage_fish","pacific_cod_juvenile",1.6324176470843,1.67539805493027,0.0263292962574464,0.0112867258854886
"1022","slope_forage_fish","pacific_cod_juvenile",2.01015082042456,2.05557844000431,0.0225991100360126,0.00970541042590148
"1023","shallow_water_flatfish","pacific_cod_juvenile",1.61728175352035,1.64479546146228,0.0170123158083249,0.00732621217073848
"1024","walleye_pollock_juvenile","pacific_cod_juvenile",1.47674909790946,1.4979438235097,0.014352286133267,0.00618881234720971
"1025","shelf_demersal_fish","pacific_cod_juvenile",1.89824651519034,1.91791694320228,0.0103624201885955,0.00447718453041021
"1026","tanner_crab","pacific_cod_juvenile",1.48111887013298,1.50316100700105,0.0148820849646545,0.00641558626499412
"1027","pandalid_shrimp","pacific_cod_juvenile",1.52850857059804,1.57166580374705,0.028234865004471,0.0120923256760659
"1028","nonpandalid_shrimp","pacific_cod_juvenile",2.77159555026055,2.74525648785,-0.00950321283639943,-0.00414692882748612
"1029","motile_epifauna","pacific_cod_juvenile",1.45606370901099,2.05557844000431,0.411736606910239,0.149753676293762
"1030","benthic_zooplankton","pacific_cod_juvenile",1.72683260219253,1.74976237028209,0.0132785123818329,0.00572883308570351
"1031","infauna","pacific_cod_juvenile",1.21736409427732,1.23153825224893,0.0116433185751392,0.00502741756378109
"1032","other_gelatinous_zooplankton","pacific_cod_juvenile",2.01015082042456,2.05557844000431,0.0225991100360126,0.00970541042590148
"1033","mysids","pacific_cod_juvenile",1.7698484378018,1.7811777477793,0.00640128823209607,0.00277118401507751
"1034","euphausiids","pacific_cod_juvenile",2.33296106450784,2.38772432920389,0.0234737156694036,0.0100766938120895
"1035","large_copepods","pacific_cod_juvenile",2.01015082042456,2.05557844000431,0.0225991100360126,0.00970541042590148
"1036","small_copepods","pacific_cod_juvenile",2.01015082042456,2.05557844000431,0.0225991100360126,0.00970541042590148
"1037","detritus","pacific_cod_juvenile",2.01015082042456,2.05557844000431,0.0225991100360126,0.00970541042590148
"1038","pacific_herring_adult","walleye_pollock_adult",1.57067128258111,1.61383277446446,0.0274796466721012,0.0117732277008627
"1039","pacific_herring_juvenile","walleye_pollock_adult",1.94650549289948,2.01453240669541,0.034948225958821,0.0149186244375749
"1040","pacific_sandlance","walleye_pollock_adult",1.86640318875862,1.91380652257064,0.0253982280450036,0.0108925626158472
"1041","pacific_capelin","walleye_pollock_adult",5.19726591880856,5.21837369366949,0.00406132285526262,0.00176023807230824
"1042","shelf_forage_fish","walleye_pollock_adult",1.89695735810742,1.97989149251149,0.0437195565043238,0.0185838210569246
"1043","slope_forage_fish","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1044","pacific_halibut_juvenile","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1045","arrowtooth_flounder_juvenile","walleye_pollock_adult",13.3753359918145,13.7745354571491,0.0298459392406218,0.0127722608779986
"1046","rex_sole_adult","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1047","flathead_sole_juvenile","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1048","shallow_water_flatfish","walleye_pollock_adult",1.87549013440437,1.9354921627101,0.031992718705921,0.0136766331080576
"1049","deep_water_flatfish","walleye_pollock_adult",2.44950832211716,2.54820739938198,0.0402934239388579,0.0171558531681057
"1050","thornyheads","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1051","pacific_cod_juvenile","walleye_pollock_adult",2.25203059954154,2.32516066923865,0.0324729467317204,0.0138786809201509
"1052","walleye_pollock_juvenile","walleye_pollock_adult",1.67617280022542,1.72243458926777,0.0275996538281293,0.011823949291702
"1053","large_sculpins","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1054","shelf_demersal_fish","walleye_pollock_adult",2.27398219342687,2.33174651142418,0.0254022736696367,0.0108942760857362
"1055","slope_demersal_fish","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1056","miscellaneous_deep_sea_fish","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1057","squid","walleye_pollock_adult",2.66723202531382,2.79350455106883,0.0473421601707695,0.0200885861663137
"1058","octopus","walleye_pollock_adult",2.39020543007965,2.52725394045298,0.0573375445677757,0.024213653666356
"1059","tanner_crab","walleye_pollock_adult",1.68237044408816,1.73000386442444,0.0283132769620758,0.0121254431896553
"1060","king_crab","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1061","pandalid_shrimp","walleye_pollock_adult",1.74958321199022,1.82939305726801,0.0456164901050933,0.0193724237549442
"1062","nonpandalid_shrimp","walleye_pollock_adult",3.51265231405654,3.53208011514228,0.00553080673768802,0.00239538074203982
"1063","motile_epifauna","walleye_pollock_adult",1.6468347324733,2.53147070159326,0.5371734951153,0.186722887486035
"1064","benthic_zooplankton","walleye_pollock_adult",2.03086600074278,2.08778188311562,0.0280254247951497,0.01200385562394
"1065","sessile_epifauna","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1066","infauna","walleye_pollock_adult",1.30828729186997,1.33592392206864,0.0211242823884381,0.00907860386033761
"1067","gelatinous_carnivores","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1068","other_gelatinous_zooplankton","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1069","mysids","walleye_pollock_adult",2.09187532020558,2.13336042886184,0.0198315397937696,0.00852843903622408
"1070","pelagic_amphipods","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1071","euphausiids","walleye_pollock_adult",2.89053743264953,3.01335975757067,0.0424911725874322,0.0180723862234462
"1072","large_copepods","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1073","small_copepods","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1074","small_microzooplankton","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1075","macroalgae","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1076","detritus","walleye_pollock_adult",2.43269596500883,2.53147070159326,0.0406029927311826,0.0172850705747876
"1077","pacific_capelin","walleye_pollock_juvenile",1.75614322055286,1.7126077934117,-0.0247903625579373,-0.0109020154831671
"1078","shelf_forage_fish","walleye_pollock_juvenile",1.16158810010552,1.16553258790453,0.003395771529211,0.00147226650895415
"1079","arrowtooth_flounder_juvenile","walleye_pollock_juvenile",3.22943377743639,3.15799599206672,-0.0221208392222779,-0.00971480886253806
"1080","walleye_pollock_juvenile","walleye_pollock_juvenile",1.12181345873788,1.12204051986076,0.000202405418755935,8.78946615951681e-05
"1081","tanner_crab","walleye_pollock_juvenile",1.12292997279271,1.12331919379029,0.000346611994527013,0.000150505594568951
"1082","pandalid_shrimp","walleye_pollock_juvenile",1.13503844525236,1.14010896125625,0.0044672636641494,0.00193578733445227
"1083","nonpandalid_shrimp","walleye_pollock_juvenile",1.45265776570564,1.42774304853574,-0.01715112654755,-0.00751325579088871
"1084","motile_epifauna","walleye_pollock_juvenile",1.11652816553416,1.25871059241973,0.127343340969411,0.0520562038718956
"1085","benthic_zooplankton","walleye_pollock_juvenile",1.18571192601048,1.18375845852716,-0.00164750597549623,-0.0007160927997503
"1086","infauna","walleye_pollock_juvenile",1.05553837908756,1.0567474629426,0.00114546650220615,0.000497185081016963
"1087","gelatinous_carnivores","walleye_pollock_juvenile",1.25810214601852,1.25871059241973,0.000483622417414731,0.000209983774869299
"1088","other_gelatinous_zooplankton","walleye_pollock_juvenile",1.25810214601852,1.25871059241973,0.000483622417414731,0.000209983774869299
"1089","mysids","walleye_pollock_juvenile",1.19670283871287,1.19145801984385,-0.00438272451551869,-0.00190757632369866
"1090","pelagic_amphipods","walleye_pollock_juvenile",1.25810214601852,1.25871059241973,0.000483622417414731,0.000209983774869299
"1091","euphausiids","walleye_pollock_juvenile",1.34058291529576,1.34011587364568,-0.000348386992519822,-0.000151328910461103
"1092","large_copepods","walleye_pollock_juvenile",1.25810214601852,1.25871059241973,0.000483622417414731,0.000209983774869299
"1093","small_copepods","walleye_pollock_juvenile",1.25810214601852,1.25871059241973,0.000483622417414731,0.000209983774869299
"1094","pacific_sandlance","large_sculpins",1.60473625243531,1.59668560529429,-0.005016803931988,-0.0021842538437839
"1095","shelf_forage_fish","large_sculpins",1.62606259807669,1.63983691721433,0.00847096486563648,0.00366339885006381
"1096","arrowtooth_flounder_adult","large_sculpins",3.35100143896289,3.25407942072792,-0.0289232994972876,-0.0127464659833099
"1097","flathead_sole_adult","large_sculpins",2,2,0,0
"1098","shallow_water_flatfish","large_sculpins",1.61107880233262,1.61084561509199,-0.000144739810547412,-6.28642506220821e-05
"1099","thornyheads","large_sculpins",2,2,0,0
"1100","pacific_cod_adult","large_sculpins",1.80463912050554,1.79259262624943,-0.00667529264950151,-0.00290876201892274
"1101","walleye_pollock_adult","large_sculpins",1.4649846129216,1.48017611105139,0.01036973221138,0.00448032752107638
"1102","shelf_demersal_fish","large_sculpins",1.88922020061599,1.86958667249638,-0.0103923979392173,-0.00453697716191073
"1103","slope_demersal_fish","large_sculpins",2,2,0,0
"1104","octopus","large_sculpins",1.97034225267124,1.99724659365936,0.0136546536276374,0.00589001853777827
"1105","tanner_crab","large_sculpins",1.4762841948005,1.47666851456249,0.00026032911775653,0.00011304478553411
"1106","pandalid_shrimp","large_sculpins",1.52319768485256,1.54156638870411,0.0120593039460466,0.00520596173491725
"1107","nonpandalid_shrimp","large_sculpins",2.75379311132565,2.65336503826553,-0.0364689971251235,-0.0161343067886396
"1108","motile_epifauna","large_sculpins",1.45148080839979,2,0.37790316511655,0.139218697736159
"1109","benthic_zooplankton","large_sculpins",1.71952879460816,1.71028579389991,-0.00537531022291271,-0.00234076438706127
"1110","sessile_epifauna","large_sculpins",2,2,0,0
"1111","infauna","large_sculpins",1.21517984233876,1.21934727299658,0.00342947645494296,0.00148685458858334
"1112","mysids","large_sculpins",1.7621123719706,1.74004708525129,-0.0125220656016556,-0.00547260008236879
"1113","pelagic_amphipods","large_sculpins",2,2,0,0
"1114","euphausiids","large_sculpins",2.31956638311456,2.3146577048298,-0.00211620513234678,-0.000920030041414509
"1115","large_copepods","large_sculpins",2,2,0,0
"1116","small_copepods","large_sculpins",2,2,0,0
"1117","small_microzooplankton","large_sculpins",2,2,0,0
"1118","large_phytoplankton","large_sculpins",2,2,0,0
"1119","macroalgae","large_sculpins",2,2,0,0
"1120","detritus","large_sculpins",2,2,0,0
"1121","pacific_herring_adult","lingcod",1.39831987841021,1.4008126135393,0.00178266444436503,0.000773512079694457
"1122","pacific_herring_juvenile","lingcod",1.66064644280173,1.66245629488044,0.0010898479243131,0.000473057206233786
"1123","pacific_sandlance","lingcod",1.60473625243531,1.59668560529429,-0.005016803931988,-0.0021842538437839
"1124","pacific_capelin","lingcod",3.92962779355821,3.7544592849742,-0.0445763613722313,-0.0198040178165347
"1125","shelf_forage_fish","lingcod",1.62606259807669,1.63983691721433,0.00847096486563648,0.00366339885006381
"1126","shallow_water_flatfish","lingcod",1.61107880233262,1.61084561509199,-0.000144739810547412,-6.28642506220821e-05
"1127","slope_rockfish","lingcod",2,2,0,0
"1128","walleye_pollock_adult","lingcod",1.4649846129216,1.48017611105139,0.01036973221138,0.00448032752107638
"1129","walleye_pollock_juvenile","lingcod",1.47195833361704,1.47172602682911,-0.0001578215786604,-6.85464499342305e-05
"1130","squid","lingcod",2.16370260406474,2.17109948574463,0.00341862216461419,0.00148215671593613
